date key,full date,day of week,day num in month,day num overall,day name,day abbrev,weekday flag,week num in year,week num overall,week begin date,week begin date key,month,month num overall,month name,month abbrev,quarter,year,yearmo,fiscal month,fiscal quarter,fiscal year,month end flag,same day year ago,
20110202,2/2/2011,3,2,763,Wednesday,Wed,Weekday,6,112,1/31/2011,20110131,2,26,February,Feb,1,2011,201102,8,3,2011,Not Month End,2/2/2010,
20110203,2/3/2011,4,3,764,Thursday,Thu,Weekday,6,112,1/31/2011,20110131,2,26,February,Feb,1,2011,201102,8,3,2011,Not Month End,2/3/2010,
20110204,2/4/2011,5,4,765,Friday,Fri,Weekday,6,112,1/31/2011,20110131,2,26,February,Feb,1,2011,201102,8,3,2011,Not Month End,2/4/2010,
20110205,2/5/2011,6,5,766,Saturday,Sat,Weekend,6,112,1/31/2011,20110131,2,26,February,Feb,1,2011,201102,8,3,2011,Not Month End,2/5/2010,
20110206,2/6/2011,7,6,767,Sunday,Sun,Weekend,6,112,1/31/2011,20110131,2,26,February,Feb,1,2011,201102,8,3,2011,Not Month End,2/6/2010,
20110207,2/7/2011,1,7,768,Monday,Mon,Weekday,7,113,2/7/2011,20110207,2,26,February,Feb,1,2011,201102,8,3,2011,Not Month End,2/7/2010,
20110208,2/8/2011,2,8,769,Tuesday,Tue,Weekday,7,113,2/7/2011,20110207,2,26,February,Feb,1,2011,201102,8,3,2011,Not Month End,2/8/2010,
20110209,2/9/2011,3,9,770,Wednesday,Wed,Weekday,7,113,2/7/2011,20110207,2,26,February,Feb,1,2011,201102,8,3,2011,Not Month End,2/9/2010,
20110210,2/10/2011,4,10,771,Thursday,Thu,Weekday,7,113,2/7/2011,20110207,2,26,February,Feb,1,2011,201102,8,3,2011,Not Month End,2/10/2010,
20110211,2/11/2011,5,11,772,Friday,Fri,Weekday,7,113,2/7/2011,20110207,2,26,February,Feb,1,2011,201102,8,3,2011,Not Month End,2/11/2010,
20110212,2/12/2011,6,12,773,Saturday,Sat,Weekend,7,113,2/7/2011,20110207,2,26,February,Feb,1,2011,201102,8,3,2011,Not Month End,2/12/2010,
20110213,2/13/2011,7,13,774,Sunday,Sun,Weekend,7,113,2/7/2011,20110207,2,26,February,Feb,1,2011,201102,8,3,2011,Not Month End,2/13/2010,
20110214,2/14/2011,1,14,775,Monday,Mon,Weekday,8,114,2/14/2011,20110214,2,26,February,Feb,1,2011,201102,8,3,2011,Not Month End,2/14/2010,
20110215,2/15/2011,2,15,776,Tuesday,Tue,Weekday,8,114,2/14/2011,20110214,2,26,February,Feb,1,2011,201102,8,3,2011,Not Month End,2/15/2010,
20110216,2/16/2011,3,16,777,Wednesday,Wed,Weekday,8,114,2/14/2011,20110214,2,26,February,Feb,1,2011,201102,8,3,2011,Not Month End,2/16/2010,
20110217,2/17/2011,4,17,778,Thursday,Thu,Weekday,8,114,2/14/2011,20110214,2,26,February,Feb,1,2011,201102,8,3,2011,Not Month End,2/17/2010,
20110218,2/18/2011,5,18,779,Friday,Fri,Weekday,8,114,2/14/2011,20110214,2,26,February,Feb,1,2011,201102,8,3,2011,Not Month End,2/18/2010,
20110219,2/19/2011,6,19,780,Saturday,Sat,Weekend,8,114,2/14/2011,20110214,2,26,February,Feb,1,2011,201102,8,3,2011,Not Month End,2/19/2010,
20110220,2/20/2011,7,20,781,Sunday,Sun,Weekend,8,114,2/14/2011,20110214,2,26,February,Feb,1,2011,201102,8,3,2011,Not Month End,2/20/2010,
20110221,2/21/2011,1,21,782,Monday,Mon,Weekday,9,115,2/21/2011,20110221,2,26,February,Feb,1,2011,201102,8,3,2011,Not Month End,2/21/2010,
20110222,2/22/2011,2,22,783,Tuesday,Tue,Weekday,9,115,2/21/2011,20110221,2,26,February,Feb,1,2011,201102,8,3,2011,Not Month End,2/22/2010,
20110223,2/23/2011,3,23,784,Wednesday,Wed,Weekday,9,115,2/21/2011,20110221,2,26,February,Feb,1,2011,201102,8,3,2011,Not Month End,2/23/2010,
20110224,2/24/2011,4,24,785,Thursday,Thu,Weekday,9,115,2/21/2011,20110221,2,26,February,Feb,1,2011,201102,8,3,2011,Not Month End,2/24/2010,
20110225,2/25/2011,5,25,786,Friday,Fri,Weekday,9,115,2/21/2011,20110221,2,26,February,Feb,1,2011,201102,8,3,2011,Not Month End,2/25/2010,
20110226,2/26/2011,6,26,787,Saturday,Sat,Weekend,9,115,2/21/2011,20110221,2,26,February,Feb,1,2011,201102,8,3,2011,Not Month End,2/26/2010,
20110227,2/27/2011,7,27,788,Sunday,Sun,Weekend,9,115,2/21/2011,20110221,2,26,February,Feb,1,2011,201102,8,3,2011,Not Month End,2/27/2010,
20110228,2/28/2011,1,28,789,Monday,Mon,Weekday,10,116,2/28/2011,20110228,2,26,February,Feb,1,2011,201102,8,3,2011,Month End,2/28/2010,
20110301,3/1/2011,2,1,790,Tuesday,Tue,Weekday,10,116,2/28/2011,20110228,3,27,March,Mar,1,2011,201103,9,3,2011,Not Month End,3/1/2010,
20110302,3/2/2011,3,2,791,Wednesday,Wed,Weekday,10,116,2/28/2011,20110228,3,27,March,Mar,1,2011,201103,9,3,2011,Not Month End,3/2/2010,
20110303,3/3/2011,4,3,792,Thursday,Thu,Weekday,10,116,2/28/2011,20110228,3,27,March,Mar,1,2011,201103,9,3,2011,Not Month End,3/3/2010,
20110304,3/4/2011,5,4,793,Friday,Fri,Weekday,10,116,2/28/2011,20110228,3,27,March,Mar,1,2011,201103,9,3,2011,Not Month End,3/4/2010,
20110305,3/5/2011,6,5,794,Saturday,Sat,Weekend,10,116,2/28/2011,20110228,3,27,March,Mar,1,2011,201103,9,3,2011,Not Month End,3/5/2010,
20110306,3/6/2011,7,6,795,Sunday,Sun,Weekend,10,116,2/28/2011,20110228,3,27,March,Mar,1,2011,201103,9,3,2011,Not Month End,3/6/2010,
20110307,3/7/2011,1,7,796,Monday,Mon,Weekday,11,117,3/7/2011,20110307,3,27,March,Mar,1,2011,201103,9,3,2011,Not Month End,3/7/2010,
20110308,3/8/2011,2,8,797,Tuesday,Tue,Weekday,11,117,3/7/2011,20110307,3,27,March,Mar,1,2011,201103,9,3,2011,Not Month End,3/8/2010,
20110309,3/9/2011,3,9,798,Wednesday,Wed,Weekday,11,117,3/7/2011,20110307,3,27,March,Mar,1,2011,201103,9,3,2011,Not Month End,3/9/2010,
20110310,3/10/2011,4,10,799,Thursday,Thu,Weekday,11,117,3/7/2011,20110307,3,27,March,Mar,1,2011,201103,9,3,2011,Not Month End,3/10/2010,
20110311,3/11/2011,5,11,800,Friday,Fri,Weekday,11,117,3/7/2011,20110307,3,27,March,Mar,1,2011,201103,9,3,2011,Not Month End,3/11/2010,
20110312,3/12/2011,6,12,801,Saturday,Sat,Weekend,11,117,3/7/2011,20110307,3,27,March,Mar,1,2011,201103,9,3,2011,Not Month End,3/12/2010,
20110313,3/13/2011,7,13,802,Sunday,Sun,Weekend,11,117,3/7/2011,20110307,3,27,March,Mar,1,2011,201103,9,3,2011,Not Month End,3/13/2010,
20110314,3/14/2011,1,14,803,Monday,Mon,Weekday,12,118,3/14/2011,20110314,3,27,March,Mar,1,2011,201103,9,3,2011,Not Month End,3/14/2010,
20110315,3/15/2011,2,15,804,Tuesday,Tue,Weekday,12,118,3/14/2011,20110314,3,27,March,Mar,1,2011,201103,9,3,2011,Not Month End,3/15/2010,
20110316,3/16/2011,3,16,805,Wednesday,Wed,Weekday,12,118,3/14/2011,20110314,3,27,March,Mar,1,2011,201103,9,3,2011,Not Month End,3/16/2010,
20110317,3/17/2011,4,17,806,Thursday,Thu,Weekday,12,118,3/14/2011,20110314,3,27,March,Mar,1,2011,201103,9,3,2011,Not Month End,3/17/2010,
20110318,3/18/2011,5,18,807,Friday,Fri,Weekday,12,118,3/14/2011,20110314,3,27,March,Mar,1,2011,201103,9,3,2011,Not Month End,3/18/2010,
20110319,3/19/2011,6,19,808,Saturday,Sat,Weekend,12,118,3/14/2011,20110314,3,27,March,Mar,1,2011,201103,9,3,2011,Not Month End,3/19/2010,
20110320,3/20/2011,7,20,809,Sunday,Sun,Weekend,12,118,3/14/2011,20110314,3,27,March,Mar,1,2011,201103,9,3,2011,Not Month End,3/20/2010,
20110321,3/21/2011,1,21,810,Monday,Mon,Weekday,13,119,3/21/2011,20110321,3,27,March,Mar,1,2011,201103,9,3,2011,Not Month End,3/21/2010,
20110322,3/22/2011,2,22,811,Tuesday,Tue,Weekday,13,119,3/21/2011,20110321,3,27,March,Mar,1,2011,201103,9,3,2011,Not Month End,3/22/2010,
20110323,3/23/2011,3,23,812,Wednesday,Wed,Weekday,13,119,3/21/2011,20110321,3,27,March,Mar,1,2011,201103,9,3,2011,Not Month End,3/23/2010,
20110324,3/24/2011,4,24,813,Thursday,Thu,Weekday,13,119,3/21/2011,20110321,3,27,March,Mar,1,2011,201103,9,3,2011,Not Month End,3/24/2010,
20110325,3/25/2011,5,25,814,Friday,Fri,Weekday,13,119,3/21/2011,20110321,3,27,March,Mar,1,2011,201103,9,3,2011,Not Month End,3/25/2010,
20110326,3/26/2011,6,26,815,Saturday,Sat,Weekend,13,119,3/21/2011,20110321,3,27,March,Mar,1,2011,201103,9,3,2011,Not Month End,3/26/2010,
20110327,3/27/2011,7,27,816,Sunday,Sun,Weekend,13,119,3/21/2011,20110321,3,27,March,Mar,1,2011,201103,9,3,2011,Not Month End,3/27/2010,
20110328,3/28/2011,1,28,817,Monday,Mon,Weekday,14,120,3/28/2011,20110328,3,27,March,Mar,1,2011,201103,9,3,2011,Not Month End,3/28/2010,
20110329,3/29/2011,2,29,818,Tuesday,Tue,Weekday,14,120,3/28/2011,20110328,3,27,March,Mar,1,2011,201103,9,3,2011,Not Month End,3/29/2010,
20110330,3/30/2011,3,30,819,Wednesday,Wed,Weekday,14,120,3/28/2011,20110328,3,27,March,Mar,1,2011,201103,9,3,2011,Not Month End,3/30/2010,
20110331,3/31/2011,4,31,820,Thursday,Thu,Weekday,14,120,3/28/2011,20110328,3,27,March,Mar,1,2011,201103,9,3,2011,Month End,3/31/2010,
20110401,4/1/2011,5,1,821,Friday,Fri,Weekday,14,120,3/28/2011,20110328,4,28,April,Apr,2,2011,201104,10,4,2011,Not Month End,4/1/2010,
20110402,4/2/2011,6,2,822,Saturday,Sat,Weekend,14,120,3/28/2011,20110328,4,28,April,Apr,2,2011,201104,10,4,2011,Not Month End,4/2/2010,
20110403,4/3/2011,7,3,823,Sunday,Sun,Weekend,14,120,3/28/2011,20110328,4,28,April,Apr,2,2011,201104,10,4,2011,Not Month End,4/3/2010,
20110404,4/4/2011,1,4,824,Monday,Mon,Weekday,15,121,4/4/2011,20110404,4,28,April,Apr,2,2011,201104,10,4,2011,Not Month End,4/4/2010,
20110405,4/5/2011,2,5,825,Tuesday,Tue,Weekday,15,121,4/4/2011,20110404,4,28,April,Apr,2,2011,201104,10,4,2011,Not Month End,4/5/2010,
20110406,4/6/2011,3,6,826,Wednesday,Wed,Weekday,15,121,4/4/2011,20110404,4,28,April,Apr,2,2011,201104,10,4,2011,Not Month End,4/6/2010,
20110407,4/7/2011,4,7,827,Thursday,Thu,Weekday,15,121,4/4/2011,20110404,4,28,April,Apr,2,2011,201104,10,4,2011,Not Month End,4/7/2010,
20110408,4/8/2011,5,8,828,Friday,Fri,Weekday,15,121,4/4/2011,20110404,4,28,April,Apr,2,2011,201104,10,4,2011,Not Month End,4/8/2010,
20110409,4/9/2011,6,9,829,Saturday,Sat,Weekend,15,121,4/4/2011,20110404,4,28,April,Apr,2,2011,201104,10,4,2011,Not Month End,4/9/2010,
20110410,4/10/2011,7,10,830,Sunday,Sun,Weekend,15,121,4/4/2011,20110404,4,28,April,Apr,2,2011,201104,10,4,2011,Not Month End,4/10/2010,
20110411,4/11/2011,1,11,831,Monday,Mon,Weekday,16,122,4/11/2011,20110411,4,28,April,Apr,2,2011,201104,10,4,2011,Not Month End,4/11/2010,
20110412,4/12/2011,2,12,832,Tuesday,Tue,Weekday,16,122,4/11/2011,20110411,4,28,April,Apr,2,2011,201104,10,4,2011,Not Month End,4/12/2010,
20110413,4/13/2011,3,13,833,Wednesday,Wed,Weekday,16,122,4/11/2011,20110411,4,28,April,Apr,2,2011,201104,10,4,2011,Not Month End,4/13/2010,
20110414,4/14/2011,4,14,834,Thursday,Thu,Weekday,16,122,4/11/2011,20110411,4,28,April,Apr,2,2011,201104,10,4,2011,Not Month End,4/14/2010,
20110415,4/15/2011,5,15,835,Friday,Fri,Weekday,16,122,4/11/2011,20110411,4,28,April,Apr,2,2011,201104,10,4,2011,Not Month End,4/15/2010,
20110416,4/16/2011,6,16,836,Saturday,Sat,Weekend,16,122,4/11/2011,20110411,4,28,April,Apr,2,2011,201104,10,4,2011,Not Month End,4/16/2010,
20110417,4/17/2011,7,17,837,Sunday,Sun,Weekend,16,122,4/11/2011,20110411,4,28,April,Apr,2,2011,201104,10,4,2011,Not Month End,4/17/2010,
20110418,4/18/2011,1,18,838,Monday,Mon,Weekday,17,123,4/18/2011,20110418,4,28,April,Apr,2,2011,201104,10,4,2011,Not Month End,4/18/2010,
20110419,4/19/2011,2,19,839,Tuesday,Tue,Weekday,17,123,4/18/2011,20110418,4,28,April,Apr,2,2011,201104,10,4,2011,Not Month End,4/19/2010,
20110420,4/20/2011,3,20,840,Wednesday,Wed,Weekday,17,123,4/18/2011,20110418,4,28,April,Apr,2,2011,201104,10,4,2011,Not Month End,4/20/2010,
20110421,4/21/2011,4,21,841,Thursday,Thu,Weekday,17,123,4/18/2011,20110418,4,28,April,Apr,2,2011,201104,10,4,2011,Not Month End,4/21/2010,
20110422,4/22/2011,5,22,842,Friday,Fri,Weekday,17,123,4/18/2011,20110418,4,28,April,Apr,2,2011,201104,10,4,2011,Not Month End,4/22/2010,
20110423,4/23/2011,6,23,843,Saturday,Sat,Weekend,17,123,4/18/2011,20110418,4,28,April,Apr,2,2011,201104,10,4,2011,Not Month End,4/23/2010,
20110424,4/24/2011,7,24,844,Sunday,Sun,Weekend,17,123,4/18/2011,20110418,4,28,April,Apr,2,2011,201104,10,4,2011,Not Month End,4/24/2010,
20110425,4/25/2011,1,25,845,Monday,Mon,Weekday,18,124,4/25/2011,20110425,4,28,April,Apr,2,2011,201104,10,4,2011,Not Month End,4/25/2010,
20110426,4/26/2011,2,26,846,Tuesday,Tue,Weekday,18,124,4/25/2011,20110425,4,28,April,Apr,2,2011,201104,10,4,2011,Not Month End,4/26/2010,
20110427,4/27/2011,3,27,847,Wednesday,Wed,Weekday,18,124,4/25/2011,20110425,4,28,April,Apr,2,2011,201104,10,4,2011,Not Month End,4/27/2010,
20110428,4/28/2011,4,28,848,Thursday,Thu,Weekday,18,124,4/25/2011,20110425,4,28,April,Apr,2,2011,201104,10,4,2011,Not Month End,4/28/2010,
20110429,4/29/2011,5,29,849,Friday,Fri,Weekday,18,124,4/25/2011,20110425,4,28,April,Apr,2,2011,201104,10,4,2011,Not Month End,4/29/2010,
20110430,4/30/2011,6,30,850,Saturday,Sat,Weekend,18,124,4/25/2011,20110425,4,28,April,Apr,2,2011,201104,10,4,2011,Month End,4/30/2010,
20110501,5/1/2011,7,1,851,Sunday,Sun,Weekend,18,124,4/25/2011,20110425,5,29,May,May,2,2011,201105,11,4,2011,Not Month End,5/1/2010,
20110502,5/2/2011,1,2,852,Monday,Mon,Weekday,19,125,5/2/2011,20110502,5,29,May,May,2,2011,201105,11,4,2011,Not Month End,5/2/2010,
20110503,5/3/2011,2,3,853,Tuesday,Tue,Weekday,19,125,5/2/2011,20110502,5,29,May,May,2,2011,201105,11,4,2011,Not Month End,5/3/2010,
20110504,5/4/2011,3,4,854,Wednesday,Wed,Weekday,19,125,5/2/2011,20110502,5,29,May,May,2,2011,201105,11,4,2011,Not Month End,5/4/2010,
20110505,5/5/2011,4,5,855,Thursday,Thu,Weekday,19,125,5/2/2011,20110502,5,29,May,May,2,2011,201105,11,4,2011,Not Month End,5/5/2010,
20110506,5/6/2011,5,6,856,Friday,Fri,Weekday,19,125,5/2/2011,20110502,5,29,May,May,2,2011,201105,11,4,2011,Not Month End,5/6/2010,
20110507,5/7/2011,6,7,857,Saturday,Sat,Weekend,19,125,5/2/2011,20110502,5,29,May,May,2,2011,201105,11,4,2011,Not Month End,5/7/2010,
20110508,5/8/2011,7,8,858,Sunday,Sun,Weekend,19,125,5/2/2011,20110502,5,29,May,May,2,2011,201105,11,4,2011,Not Month End,5/8/2010,
20110509,5/9/2011,1,9,859,Monday,Mon,Weekday,20,126,5/9/2011,20110509,5,29,May,May,2,2011,201105,11,4,2011,Not Month End,5/9/2010,
20110510,5/10/2011,2,10,860,Tuesday,Tue,Weekday,20,126,5/9/2011,20110509,5,29,May,May,2,2011,201105,11,4,2011,Not Month End,5/10/2010,
20110511,5/11/2011,3,11,861,Wednesday,Wed,Weekday,20,126,5/9/2011,20110509,5,29,May,May,2,2011,201105,11,4,2011,Not Month End,5/11/2010,
20110512,5/12/2011,4,12,862,Thursday,Thu,Weekday,20,126,5/9/2011,20110509,5,29,May,May,2,2011,201105,11,4,2011,Not Month End,5/12/2010,
20110513,5/13/2011,5,13,863,Friday,Fri,Weekday,20,126,5/9/2011,20110509,5,29,May,May,2,2011,201105,11,4,2011,Not Month End,5/13/2010,
20110514,5/14/2011,6,14,864,Saturday,Sat,Weekend,20,126,5/9/2011,20110509,5,29,May,May,2,2011,201105,11,4,2011,Not Month End,5/14/2010,
20110515,5/15/2011,7,15,865,Sunday,Sun,Weekend,20,126,5/9/2011,20110509,5,29,May,May,2,2011,201105,11,4,2011,Not Month End,5/15/2010,
20110516,5/16/2011,1,16,866,Monday,Mon,Weekday,21,127,5/16/2011,20110516,5,29,May,May,2,2011,201105,11,4,2011,Not Month End,5/16/2010,
20110517,5/17/2011,2,17,867,Tuesday,Tue,Weekday,21,127,5/16/2011,20110516,5,29,May,May,2,2011,201105,11,4,2011,Not Month End,5/17/2010,
20110518,5/18/2011,3,18,868,Wednesday,Wed,Weekday,21,127,5/16/2011,20110516,5,29,May,May,2,2011,201105,11,4,2011,Not Month End,5/18/2010,
20110519,5/19/2011,4,19,869,Thursday,Thu,Weekday,21,127,5/16/2011,20110516,5,29,May,May,2,2011,201105,11,4,2011,Not Month End,5/19/2010,
20110520,5/20/2011,5,20,870,Friday,Fri,Weekday,21,127,5/16/2011,20110516,5,29,May,May,2,2011,201105,11,4,2011,Not Month End,5/20/2010,
20110521,5/21/2011,6,21,871,Saturday,Sat,Weekend,21,127,5/16/2011,20110516,5,29,May,May,2,2011,201105,11,4,2011,Not Month End,5/21/2010,
20110522,5/22/2011,7,22,872,Sunday,Sun,Weekend,21,127,5/16/2011,20110516,5,29,May,May,2,2011,201105,11,4,2011,Not Month End,5/22/2010,
20110523,5/23/2011,1,23,873,Monday,Mon,Weekday,22,128,5/23/2011,20110523,5,29,May,May,2,2011,201105,11,4,2011,Not Month End,5/23/2010,
20110524,5/24/2011,2,24,874,Tuesday,Tue,Weekday,22,128,5/23/2011,20110523,5,29,May,May,2,2011,201105,11,4,2011,Not Month End,5/24/2010,
20110525,5/25/2011,3,25,875,Wednesday,Wed,Weekday,22,128,5/23/2011,20110523,5,29,May,May,2,2011,201105,11,4,2011,Not Month End,5/25/2010,
20110526,5/26/2011,4,26,876,Thursday,Thu,Weekday,22,128,5/23/2011,20110523,5,29,May,May,2,2011,201105,11,4,2011,Not Month End,5/26/2010,
20110527,5/27/2011,5,27,877,Friday,Fri,Weekday,22,128,5/23/2011,20110523,5,29,May,May,2,2011,201105,11,4,2011,Not Month End,5/27/2010,
20110528,5/28/2011,6,28,878,Saturday,Sat,Weekend,22,128,5/23/2011,20110523,5,29,May,May,2,2011,201105,11,4,2011,Not Month End,5/28/2010,
20110529,5/29/2011,7,29,879,Sunday,Sun,Weekend,22,128,5/23/2011,20110523,5,29,May,May,2,2011,201105,11,4,2011,Not Month End,5/29/2010,
20110530,5/30/2011,1,30,880,Monday,Mon,Weekday,23,129,5/30/2011,20110530,5,29,May,May,2,2011,201105,11,4,2011,Not Month End,5/30/2010,
20110531,5/31/2011,2,31,881,Tuesday,Tue,Weekday,23,129,5/30/2011,20110530,5,29,May,May,2,2011,201105,11,4,2011,Month End,5/31/2010,
20110601,6/1/2011,3,1,882,Wednesday,Wed,Weekday,23,129,5/30/2011,20110530,6,30,June,Jun,2,2011,201106,12,4,2011,Not Month End,6/1/2010,
20110602,6/2/2011,4,2,883,Thursday,Thu,Weekday,23,129,5/30/2011,20110530,6,30,June,Jun,2,2011,201106,12,4,2011,Not Month End,6/2/2010,
20110603,6/3/2011,5,3,884,Friday,Fri,Weekday,23,129,5/30/2011,20110530,6,30,June,Jun,2,2011,201106,12,4,2011,Not Month End,6/3/2010,
20110604,6/4/2011,6,4,885,Saturday,Sat,Weekend,23,129,5/30/2011,20110530,6,30,June,Jun,2,2011,201106,12,4,2011,Not Month End,6/4/2010,
20110605,6/5/2011,7,5,886,Sunday,Sun,Weekend,23,129,5/30/2011,20110530,6,30,June,Jun,2,2011,201106,12,4,2011,Not Month End,6/5/2010,
20110606,6/6/2011,1,6,887,Monday,Mon,Weekday,24,130,6/6/2011,20110606,6,30,June,Jun,2,2011,201106,12,4,2011,Not Month End,6/6/2010,
20110607,6/7/2011,2,7,888,Tuesday,Tue,Weekday,24,130,6/6/2011,20110606,6,30,June,Jun,2,2011,201106,12,4,2011,Not Month End,6/7/2010,
20110608,6/8/2011,3,8,889,Wednesday,Wed,Weekday,24,130,6/6/2011,20110606,6,30,June,Jun,2,2011,201106,12,4,2011,Not Month End,6/8/2010,
20110609,6/9/2011,4,9,890,Thursday,Thu,Weekday,24,130,6/6/2011,20110606,6,30,June,Jun,2,2011,201106,12,4,2011,Not Month End,6/9/2010,
20110610,6/10/2011,5,10,891,Friday,Fri,Weekday,24,130,6/6/2011,20110606,6,30,June,Jun,2,2011,201106,12,4,2011,Not Month End,6/10/2010,
20110611,6/11/2011,6,11,892,Saturday,Sat,Weekend,24,130,6/6/2011,20110606,6,30,June,Jun,2,2011,201106,12,4,2011,Not Month End,6/11/2010,
20110612,6/12/2011,7,12,893,Sunday,Sun,Weekend,24,130,6/6/2011,20110606,6,30,June,Jun,2,2011,201106,12,4,2011,Not Month End,6/12/2010,
20110613,6/13/2011,1,13,894,Monday,Mon,Weekday,25,131,6/13/2011,20110613,6,30,June,Jun,2,2011,201106,12,4,2011,Not Month End,6/13/2010,
20110614,6/14/2011,2,14,895,Tuesday,Tue,Weekday,25,131,6/13/2011,20110613,6,30,June,Jun,2,2011,201106,12,4,2011,Not Month End,6/14/2010,
20110615,6/15/2011,3,15,896,Wednesday,Wed,Weekday,25,131,6/13/2011,20110613,6,30,June,Jun,2,2011,201106,12,4,2011,Not Month End,6/15/2010,
20110616,6/16/2011,4,16,897,Thursday,Thu,Weekday,25,131,6/13/2011,20110613,6,30,June,Jun,2,2011,201106,12,4,2011,Not Month End,6/16/2010,
20110617,6/17/2011,5,17,898,Friday,Fri,Weekday,25,131,6/13/2011,20110613,6,30,June,Jun,2,2011,201106,12,4,2011,Not Month End,6/17/2010,
20110618,6/18/2011,6,18,899,Saturday,Sat,Weekend,25,131,6/13/2011,20110613,6,30,June,Jun,2,2011,201106,12,4,2011,Not Month End,6/18/2010,
20110619,6/19/2011,7,19,900,Sunday,Sun,Weekend,25,131,6/13/2011,20110613,6,30,June,Jun,2,2011,201106,12,4,2011,Not Month End,6/19/2010,
20110620,6/20/2011,1,20,901,Monday,Mon,Weekday,26,132,6/20/2011,20110620,6,30,June,Jun,2,2011,201106,12,4,2011,Not Month End,6/20/2010,
20110621,6/21/2011,2,21,902,Tuesday,Tue,Weekday,26,132,6/20/2011,20110620,6,30,June,Jun,2,2011,201106,12,4,2011,Not Month End,6/21/2010,
20110622,6/22/2011,3,22,903,Wednesday,Wed,Weekday,26,132,6/20/2011,20110620,6,30,June,Jun,2,2011,201106,12,4,2011,Not Month End,6/22/2010,
20110623,6/23/2011,4,23,904,Thursday,Thu,Weekday,26,132,6/20/2011,20110620,6,30,June,Jun,2,2011,201106,12,4,2011,Not Month End,6/23/2010,
20110624,6/24/2011,5,24,905,Friday,Fri,Weekday,26,132,6/20/2011,20110620,6,30,June,Jun,2,2011,201106,12,4,2011,Not Month End,6/24/2010,
20110625,6/25/2011,6,25,906,Saturday,Sat,Weekend,26,132,6/20/2011,20110620,6,30,June,Jun,2,2011,201106,12,4,2011,Not Month End,6/25/2010,
20110626,6/26/2011,7,26,907,Sunday,Sun,Weekend,26,132,6/20/2011,20110620,6,30,June,Jun,2,2011,201106,12,4,2011,Not Month End,6/26/2010,
20110627,6/27/2011,1,27,908,Monday,Mon,Weekday,27,133,6/27/2011,20110627,6,30,June,Jun,2,2011,201106,12,4,2011,Not Month End,6/27/2010,
20110628,6/28/2011,2,28,909,Tuesday,Tue,Weekday,27,133,6/27/2011,20110627,6,30,June,Jun,2,2011,201106,12,4,2011,Not Month End,6/28/2010,
20110629,6/29/2011,3,29,910,Wednesday,Wed,Weekday,27,133,6/27/2011,20110627,6,30,June,Jun,2,2011,201106,12,4,2011,Not Month End,6/29/2010,
20110630,6/30/2011,4,30,911,Thursday,Thu,Weekday,27,133,6/27/2011,20110627,6,30,June,Jun,2,2011,201106,12,4,2011,Month End,6/30/2010,
20110701,7/1/2011,5,1,912,Friday,Fri,Weekday,27,133,6/27/2011,20110627,7,31,July,Jul,3,2011,201107,1,1,2012,Not Month End,7/1/2010,
20110702,7/2/2011,6,2,913,Saturday,Sat,Weekend,27,133,6/27/2011,20110627,7,31,July,Jul,3,2011,201107,1,1,2012,Not Month End,7/2/2010,
20110703,7/3/2011,7,3,914,Sunday,Sun,Weekend,27,133,6/27/2011,20110627,7,31,July,Jul,3,2011,201107,1,1,2012,Not Month End,7/3/2010,
20110704,7/4/2011,1,4,915,Monday,Mon,Weekday,28,134,7/4/2011,20110704,7,31,July,Jul,3,2011,201107,1,1,2012,Not Month End,7/4/2010,
20110705,7/5/2011,2,5,916,Tuesday,Tue,Weekday,28,134,7/4/2011,20110704,7,31,July,Jul,3,2011,201107,1,1,2012,Not Month End,7/5/2010,
20110706,7/6/2011,3,6,917,Wednesday,Wed,Weekday,28,134,7/4/2011,20110704,7,31,July,Jul,3,2011,201107,1,1,2012,Not Month End,7/6/2010,
20110707,7/7/2011,4,7,918,Thursday,Thu,Weekday,28,134,7/4/2011,20110704,7,31,July,Jul,3,2011,201107,1,1,2012,Not Month End,7/7/2010,
20110708,7/8/2011,5,8,919,Friday,Fri,Weekday,28,134,7/4/2011,20110704,7,31,July,Jul,3,2011,201107,1,1,2012,Not Month End,7/8/2010,
20110709,7/9/2011,6,9,920,Saturday,Sat,Weekend,28,134,7/4/2011,20110704,7,31,July,Jul,3,2011,201107,1,1,2012,Not Month End,7/9/2010,
20110710,7/10/2011,7,10,921,Sunday,Sun,Weekend,28,134,7/4/2011,20110704,7,31,July,Jul,3,2011,201107,1,1,2012,Not Month End,7/10/2010,
20110711,7/11/2011,1,11,922,Monday,Mon,Weekday,29,135,7/11/2011,20110711,7,31,July,Jul,3,2011,201107,1,1,2012,Not Month End,7/11/2010,
20110712,7/12/2011,2,12,923,Tuesday,Tue,Weekday,29,135,7/11/2011,20110711,7,31,July,Jul,3,2011,201107,1,1,2012,Not Month End,7/12/2010,
